RefLink,CarName,Price,Depreciation,Mileage,Road Tax,Dereg Value,COE,Engine Cap,Curb Weight,Type of Vehicle,Reg Date,Transmission,OMV,ARF,Power,No of Owners
https://www.sgcarmart.com/used_cars/info.php?ID=1066315&DL=2198,Nissan Qashqai 1.2A DIG-T,"$63,800","$10,810 /yr
View models with similar depre","84,000 km (17.7k /yr)",$508 /yr,"$32,737 as of today (change)","$42,801","1,197 cc","1,285 kg",SUV,"30-Jun-2017
(5yrs 3mths 5days COE left)",Auto,"$18,583","$13,583",85.0 kW (113 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=980451&DL=2795,Mitsubishi Lancer 1.6M GLX (COE till 05/2029),"$55,800","$7,760 /yr","121,000 km (9.6k /yr)",$954 /yr,"$20,055 as of today (change)","$27,886","1,584 cc","1,162 kg",Mid-Sized Sedan,"27-Aug-2009
(7yrs 2mths 7days COE left)",Manual,"$11,739","$10,275",79.0 kW (105 bhp),5
https://www.sgcarmart.com/used_cars/info.php?ID=1075040&DL=2290,Mazda 6 2.0A Executive,"$113,800","$12,920 /yr
View models with similar depre","21,942 km (10.5k /yr)","$1,210 /yr","$43,351 as of today (change)","$32,889","1,998 cc","1,515 kg",Luxury Sedan,"21-Feb-2020
(7yrs 10mths 27days COE left)",Auto,"$22,200","$23,080",121.0 kW (162 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1071467&DL=2097,Jeep Renegade Limited 1.4A,"$80,888","$12,940 /yr
View models with similar depre","67,479 km (14k /yr)",$608 /yr,"$49,615 as of today (change)","$55,414","1,368 cc","1,395 kg",SUV,"25-May-2017
(5yrs 2mths  COE left)",Auto,"$25,682","$27,955",103.0 kW (138 bhp),3
https://www.sgcarmart.com/used_cars/info.php?ID=1061414&DL=3968,BMW X1 sDrive18i,"$140,800","$16,730 /yr
View models with similar depre","46,600 km (16.5k /yr)",$684 /yr,"$65,392 as of today (change)","$52,502","1,499 cc","1,430 kg",SUV,"30-May-2019
(7yrs 2mths 5days COE left)",Auto,"$35,142","$41,199",103.0 kW (138 bhp),2
https://www.sgcarmart.com/used_cars/info.php?ID=1006609&DL=1034,Citroen C4 Cactus 1.2A PureTech,"$69,800","$9,090 /yr
View models with similar depre","67,812 km (20.4k /yr)",$508 /yr,"$30,227 as of today (change)","$25,000","1,199 cc","1,050 kg",SUV,"29-Nov-2018
(6yrs 8mths 4days COE left)",Auto,"$18,010","$18,010",81.0 kW (108 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1075440&DL=2101,Porsche Cayenne 3.6A Tip (COE till 04/2031),"$138,800","$15,240 /yr","112,000 km (10.8k /yr)","$3,654 /yr","$43,090 as of today (change)","$47,316","3,598 cc","2,105 kg",SUV,"16-Nov-2011
(9yrs 1mth 6days COE left)",Auto,"$84,782","$84,782",220.0 kW (295 bhp),3
https://www.sgcarmart.com/used_cars/info.php?ID=1081147&DL=1043,Mercedes-Benz C-Class C180K (New 10-yr COE),"$87,800","$8,770 /yr","120,000 km (12.5k /yr)",$740 /yr,N.A.,N.A.,"1,595 cc","1,485 kg",Luxury Sedan,"16-Aug-2012
(10yrs  COE left)",Auto,"$30,136","$30,136",115.0 kW (154 bhp),3
https://www.sgcarmart.com/used_cars/info.php?ID=1057176&DL=1073,Subaru XV 1.6i-S,"$58,800","$12,660 /yr
View models with similar depre","86,000 km (14.4k /yr)",$744 /yr,"$29,080 as of today (change)","$45,504","1,600 cc","1,480 kg",SUV,"08-Apr-2016
(4yrs 14days COE left)",Auto,"$15,274","$15,274",84.0 kW (112 bhp),2
https://www.sgcarmart.com/used_cars/info.php?ID=1074746&DL=3845,Mercedes-Benz GLC-Class GLC200,"$158,800","$20,440 /yr
View models with similar depre","55,000 km (15.7k /yr)","$1,202 /yr","$59,799 as of today (change)","$32,429","1,991 cc","1,705 kg",SUV,"24-Sep-2018
(6yrs 5mths 30days COE left)",Auto,"$42,569","$51,597",135.0 kW (181 bhp),2
https://www.sgcarmart.com/used_cars/info.php?ID=1078400&DL=2370,Honda Jazz 1.3A,"$73,800","$10,170 /yr
View models with similar depre","51,188 km (16.9k /yr)",$578 /yr,"$21,836 as of today (change)","$25,000","1,318 cc","1,052 kg",Hatchback,"12-Mar-2019
(6yrs 11mths 15days COE left)",Auto,"$15,882","$5,882",73.0 kW (97 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=926833&DL=1177,Bentley Mulsanne S 6.75A (COE till 12/2030),"$439,000","$50,000 /yr","47,500 km (4.6k /yr)","$9,079 /yr","$35,739 as of today (change)","$40,714","6,752 cc","2,585 kg",Luxury Sedan,"28-Oct-2011
(8yrs 9mths 7days COE left)",Auto,"$377,727","$377,727",377.0 kW (505 bhp),5
https://www.sgcarmart.com/used_cars/info.php?ID=1072680&DL=3570,Toyota Vellfire 2.5A Sunroof,"$129,800","$20,210 /yr
View models with similar depre","50,000 km (10.1k /yr)","$1,792 /yr","$68,955 as of today (change)","$54,000","2,494 cc","2,065 kg",MPV,"10-Apr-2017
(5yrs 16days COE left)",Auto,"$45,431","$55,604",134.0 kW (179 bhp),2
https://www.sgcarmart.com/used_cars/info.php?ID=1080424&DL=1353,Porsche Boxster 2.7A Tip (COE till 11/2026),"$143,800","$30,660 /yr","99,973 km (6.5k /yr)","$3,027 /yr","$26,291 as of today (change)","$56,053","2,687 cc","1,440 kg",Sports Car,"09-Dec-2006
(4yrs 8mths 6days COE left)",Auto,"$73,383","$80,722",180.0 kW (241 bhp),5
https://www.sgcarmart.com/used_cars/info.php?ID=1082013&DL=2681,Hyundai Elantra 1.6A GLS S,"$65,000","$10,300 /yr
View models with similar depre","83,500 km (19.5k /yr)",$738 /yr,"$33,252 as of today (change)","$42,339","1,591 cc","1,345 kg",Mid-Sized Sedan,"16-Dec-2017
(5yrs 8mths 21days COE left)",Auto,"$11,981","$11,981",93.8 kW (125 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1064859&DL=1238,Mercedes-Benz B-Class B180,"$41,800","$14,650 /yr
View models with similar depre","126,000 km (16.3k /yr)",$740 /yr,"$23,870 as of today (change)","$60,002","1,595 cc","1,425 kg",Hatchback,"01-Jul-2014
(2yrs 3mths 6days COE left)",Auto,"$25,050","$17,070",90.0 kW (120 bhp),2
https://www.sgcarmart.com/used_cars/info.php?ID=1076349&DL=3163,BMW 2 Series 218i Active Tourer,"$102,800","$14,080 /yr
View models with similar depre","70,000 km (17.9k /yr)",$684 /yr,"$48,388 as of today (change)","$37,330","1,499 cc","1,360 kg",Hatchback,"24-Apr-2018
(6yrs 30days COE left)",Auto,"$30,155","$34,217",100.0 kW (134 bhp),2
https://www.sgcarmart.com/used_cars/info.php?ID=1029983&DL=3318,Audi A6 Avant 2.0A TFSI MU (COE till 02/2031),"$114,800","$12,840 /yr","102,800 km (10.1k /yr)","$1,313 /yr","$40,753 as of today (change)","$45,586","1,984 cc","1,630 kg",Stationwagon,"30-Jan-2012
(8yrs 11mths 4days COE left)",Auto,"$48,190","$48,190",132.0 kW (177 bhp),5
https://www.sgcarmart.com/used_cars/info.php?ID=1075746&DL=2563,Hyundai Avante 1.6A GLS,"$77,000","$9,280 /yr
View models with similar depre","42,000 km (17.5k /yr)",$738 /yr,"$33,838 as of today (change)","$31,759","1,591 cc","1,345 kg",Mid-Sized Sedan,"29-Oct-2019
(7yrs 7mths 4days COE left)",Auto,"$12,923","$12,923",93.8 kW (125 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1030914&DL=1034,Subaru Legacy 2.5i-S Sunroof,"$63,800","$11,950 /yr
View models with similar depre","74,112 km (13.5k /yr)","$1,798 /yr","$39,687 as of today (change)","$57,002","2,498 cc","1,604 kg",Luxury Sedan,"23-Sep-2016
(4yrs 5mths 29days COE left)",Auto,"$20,028","$20,040",129.0 kW (172 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1070812&DL=1001,Toyota Corolla Altis 1.6A Elegance,"$76,800","$11,470 /yr
View models with similar depre","61,776 km (14.4k /yr)",$742 /yr,"$43,542 as of today (change)","$46,791","1,598 cc","1,230 kg",Mid-Sized Sedan,"12-Dec-2017
(5yrs 8mths 17days COE left)",Auto,"$21,690","$22,366",96.0 kW (128 bhp),2
https://www.sgcarmart.com/used_cars/info.php?ID=1065030&DL=1213,Mercedes-Benz GLC-Class GLC43 AMG 4MATIC,"$313,800","$30,340 /yr
View models with similar depre","12,171 km (9.5k /yr)","$2,382 /yr","$109,819 as of today (change)","$41,101","2,996 cc","1,875 kg",SUV,"10-Dec-2020
(8yrs 8mths 15days COE left)",Auto,"$70,361","$98,650",287.0 kW (384 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1065196&DL=3840,BMW 6 Series 640i Coupe Sunroof (New 10-yr COE),"$149,888","$14,980 /yr","79,888 km (8.1k /yr)","$2,362 /yr",N.A.,N.A.,"2,979 cc","1,660 kg",Sports Car,"05-Jun-2012
(10yrs  COE left)",Auto,"$71,259","$71,259",235.0 kW (315 bhp),3
https://www.sgcarmart.com/used_cars/info.php?ID=1069967&DL=3750,Subaru Impreza 4D 1.5A R (COE till 05/2024),"$15,800","$7,240 /yr","168,348 km (13.1k /yr)",$889 /yr,"$6,089 as of today (change)","$13,943","1,498 cc","1,325 kg",Mid-Sized Sedan,"30-May-2009
(2yrs 2mths 5days COE left)",Auto,"$16,394","$16,394",79.0 kW (105 bhp),4
https://www.sgcarmart.com/used_cars/info.php?ID=1077657&DL=3742,Mercedes-Benz GLB-Class GLB200 Progressive,"$195,800","$19,610 /yr
View models with similar depre","12,000 km (10.6k /yr)",$586 /yr,"$63,738 as of today (change)","$39,500","1,332 cc","1,555 kg",SUV,"05-Feb-2021
(8yrs 10mths 11days COE left)",Auto,"$36,865","$43,611",120.0 kW (160 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1067686&DL=4032,Hyundai i30 1.4A T-GDi DCT Turbo,"$93,800","$10,760 /yr
View models with similar depre","27,358 km (13k /yr)",$600 /yr,"$37,024 as of today (change)","$30,010","1,353 cc","1,240 kg",Hatchback,"12-Feb-2020
(7yrs 10mths 18days COE left)",Auto,"$17,782","$17,782",95.6 kW (128 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1068660&DL=3597,Mercedes-Benz C-Class C180 Avantgarde,"$91,888","$17,540 /yr
View models with similar depre","159,081 km (27.4k /yr)",$740 /yr,"$46,652 as of today (change)","$50,089","1,595 cc","1,425 kg",Luxury Sedan,"02-Jun-2016
(4yrs 2mths 8days COE left)",Auto,"$35,465","$36,651",115.0 kW (154 bhp),2
https://www.sgcarmart.com/used_cars/info.php?ID=1001696&DL=2795,Kia Cerato Forte Koup 1.6A SX Sunroof (New 10-yr COE),"$71,800","$7,170 /yr","113,800 km (10.7k /yr)",$812 /yr,N.A.,N.A.,"1,591 cc","1,232 kg",Sports Car,"23-Aug-2011
(10yrs  COE left)",Auto,"$14,744","$14,744",91.2 kW (122 bhp),3
https://www.sgcarmart.com/used_cars/info.php?ID=1068061&DL=1020,Mercedes-Benz CLA-Class CLA180 AMG Line,"$126,888","$16,420 /yr
View models with similar depre","56,780 km (17.6k /yr)",$740 /yr,"$40,658 as of today (change)","$25,556","1,595 cc","1,480 kg",Luxury Sedan,"02-Jan-2019
(6yrs 9mths 8days COE left)",Auto,"$27,932","$31,105",90.0 kW (120 bhp),2
https://www.sgcarmart.com/used_cars/info.php?ID=918756&DL=3743,Honda Elysion 3.0A (COE till 10/2025),"$52,800","$14,750 /yr",N.A.,"$3,573 /yr","$22,001 as of today (change)","$61,441","2,997 cc","1,880 kg",MPV,"22-Oct-2005
(3yrs 6mths 27days COE left)",Auto,"$42,351","$46,587",184.0 kW (246 bhp),3
https://www.sgcarmart.com/used_cars/info.php?ID=1075390&DL=2690,Honda Fit 1.3A G (COE till 02/2025),"$24,800","$8,600 /yr","215,230 km (17.7k /yr)",$767 /yr,"$9,522 as of today (change)","$16,519","1,339 cc","1,010 kg",Hatchback,"09-Feb-2010
(2yrs 10mths 15days COE left)",Auto,"$13,856","$13,856",73.0 kW (97 bhp),4
https://www.sgcarmart.com/used_cars/info.php?ID=1048253&DL=2291,Toyota Corolla Axio 1.5A X,N.A,N.A,N.A.,$682 /yr,N.A.,"$56,001","1,496 cc","1,090 kg",Mid-Sized Sedan,"09-Nov-2015
(3yrs 7mths 15days COE left)",Auto,"$13,800","$5,000",80.0 kW (107 bhp),2
https://www.sgcarmart.com/used_cars/info.php?ID=1040262&DL=2875,Maserati GranCabrio 4.7A (COE till 10/2031),"$232,800","$24,220 /yr","16,000 km (1.6k /yr)","$5,533 /yr","$58,229 as of today (change)","$60,586","4,691 cc","1,980 kg",Sports Car,"16-Dec-2011
(9yrs 7mths 7days COE left)",Auto,"$114,252","$114,252",323.0 kW (433 bhp),4
https://www.sgcarmart.com/used_cars/info.php?ID=1080469&DL=3116,Mercedes-Benz M-Class ML63 AMG 4MATIC,"$234,900","$147,370 /yr
View models with similar depre","113,000 km (12.8k /yr)","$6,236 /yr","$76,259 as of today (change)","$92,901","5,461 cc","2,345 kg",SUV,"03-Jun-2013
(1yr 2mths 9days COE left)",Auto,"$118,523","$118,523",386.0 kW (517 bhp),3
https://www.sgcarmart.com/used_cars/info.php?ID=1075889&DL=2689,Audi A6 2.0A TFSI MU,"$61,777","$15,420 /yr
View models with similar depre","150,000 km (20k /yr)","$1,194 /yr","$45,975 as of today (change)","$74,403","1,984 cc","1,565 kg",Luxury Sedan,"26-Sep-2014
(2yrs 6mths 1day COE left)",Auto,"$42,251","$46,152",132.0 kW (177 bhp),4
https://www.sgcarmart.com/used_cars/info.php?ID=1079896&DL=1288,Toyota Vios 1.5A J (COE till 12/2025),"$29,800","$7,890 /yr",N.A.,$821 /yr,"$14,084 as of today (change)","$18,652","1,497 cc","1,095 kg",Mid-Sized Sedan,"17-Jan-2011
(3yrs 9mths 7days COE left)",Auto,"$11,891","$11,891",80.0 kW (107 bhp),2
https://www.sgcarmart.com/used_cars/info.php?ID=1053254&DL=2339,Porsche Panamera 3.0A PDK,"$360,800","$42,320 /yr
View models with similar depre","64,000 km (17.1k /yr)","$2,380 /yr","$173,354 as of today (change)","$47,002","2,995 cc","1,815 kg",Sports Car,"25-Jun-2018
(6yrs 3mths  COE left)",Auto,"$122,179","$191,923",243.0 kW (325 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1062470&DL=2332,Infiniti QX80 5.6A,"$135,800","$21,420 /yr
View models with similar depre","74,100 km (12.7k /yr)","$6,378 /yr","$86,894 as of today (change)","$51,010","5,552 cc","2,815 kg",SUV,"17-May-2016
(4yrs 1mth 22days COE left)",Auto,"$67,726","$93,907",298.0 kW (399 bhp),2
https://www.sgcarmart.com/used_cars/info.php?ID=1055768&DL=1339,BMW 2 Series 218i Gran Coupe M-Sport,"$194,800","$17,920 /yr
View models with similar depre",40 km,$684 /yr,"$96,089 as of today (change)","$88,000","1,499 cc","1,375 kg",Luxury Sedan,"30-Nov-2021
(9yrs 8mths 5days COE left)",Auto,"$35,919","$42,287",100.0 kW (134 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1081424&DL=3769,Honda Civic Type R 2.0M (COE till 05/2028),"$115,800","$18,700 /yr",N.A.,"$1,694 /yr","$23,970 as of today (change)","$38,712","1,998 cc","1,270 kg",Sports Car,"12-Sep-2008
(6yrs 2mths 7days COE left)",Manual,"$26,352","$26,352",165.0 kW (221 bhp),5
https://www.sgcarmart.com/used_cars/info.php?ID=1078739&DL=2091,Toyota Noah Hybrid 1.8A X,"$164,188","$15,270 /yr
View models with similar depre",56 km,$974 /yr,"$111,368 as of today (change)","$93,590","1,797 cc",N.A.,MPV,"08-Mar-2022
(9yrs 11mths 12days COE left)",Auto,"$33,701","$24,182",100.0 kW  (134 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1059363&DL=3175,BMW 5 Series 523i (COE till 05/2031),"$88,000","$9,570 /yr","106,000 km (9.9k /yr)","$1,976 /yr","$45,698 as of today (change)","$49,716","2,497 cc","1,650 kg",Luxury Sedan,"29-Jun-2011
(9yrs 2mths 7days COE left)",Auto,"$46,758","$46,758",150.0 kW (201 bhp),4
https://www.sgcarmart.com/used_cars/info.php?ID=1074941&DL=1034,Toyota Vios 1.5A E (COE till 11/2023),"$15,800","$9,640 /yr",N.A.,$958 /yr,"$4,861 as of today (change)","$14,835","1,497 cc","1,095 kg",Mid-Sized Sedan,"13-Nov-2008
(1yr 7mths 19days COE left)",Auto,"$11,834","$11,834",80.0 kW (107 bhp),3
https://www.sgcarmart.com/used_cars/info.php?ID=1078228&DL=3142,Toyota Rav4 2.4A X (COE till 02/2029),"$65,800","$9,520 /yr",N.A.,"$2,293 /yr","$22,082 as of today (change)","$31,933","2,362 cc","1,470 kg",SUV,"20-Feb-2009
(6yrs 10mths 26days COE left)",Auto,"$18,359","$13,300",125.0 kW (167 bhp),3
https://www.sgcarmart.com/used_cars/info.php?ID=1047517&DL=3830,Hyundai Avante 1.6A Elite Sunroof,"$105,000","$11,090 /yr
View models with similar depre","25,000 km",$742 /yr,"$46,869 as of today (change)","$45,600","1,598 cc","1,280 kg",Mid-Sized Sedan,"20-May-2021
(9yrs 1mth 25days COE left)",Auto,"$21,290","$6,806",90.2 kW (120 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1078248&DL=3946,BMW Z4 sDrive23i (COE till 06/2030),"$97,800","$11,820 /yr","127,000 km (10.8k /yr)","$2,155 /yr","$27,765 as of today (change)","$33,568","2,497 cc","1,430 kg",Sports Car,"30-Jun-2010
(8yrs 3mths 5days COE left)",Auto,"$41,092","$41,092",150.0 kW (201 bhp),2
https://www.sgcarmart.com/used_cars/info.php?ID=1080606&DL=2494,Mercedes-Benz CLA-Class CLA180 Shooting Brake,"$82,800","$15,570 /yr
View models with similar depre",N.A.,$740 /yr,"$41,749 as of today (change)","$47,020","1,595 cc","1,460 kg",Stationwagon,"26-Jul-2016
(4yrs 4mths 1day COE left)",Auto,"$31,065","$30,491",90.0 kW (120 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1079104&DL=4128,Bentley Mulsanne S 6.75A (COE till 08/2031),"$483,000","$51,260 /yr","36,333 km (3.4k /yr)","$9,079 /yr","$54,935 as of today (change)","$58,306","6,752 cc","2,585 kg",Luxury Sedan,"24-Aug-2011
(9yrs 4mths 30days COE left)",Auto,"$376,075","$376,075",377.0 kW (505 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1079804&DL=4079,BMW Z4 sDrive35i (COE till 05/2030),"$125,800","$15,460 /yr","162,000 km (13.6k /yr)","$2,834 /yr","$27,323 as of today (change)","$33,568","2,979 cc","1,525 kg",Sports Car,"13-May-2010
(8yrs 1mth 18days COE left)",Auto,"$55,061","$55,061",225.0 kW (301 bhp),6
https://www.sgcarmart.com/used_cars/info.php?ID=1074521&DL=2642,Hyundai Avante 1.6A Elite Sunroof,"$124,800","$13,260 /yr
View models with similar depre","23,000 km",$742 /yr,"$50,641 as of today (change)","$49,640","1,598 cc","1,280 kg",Mid-Sized Sedan,"18-May-2021
(9yrs 1mth 23days COE left)",Auto,"$21,384","$6,938",90.2 kW (120 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1054597&DL=3984,Mercedes-Benz C-Class C180 Avantgarde,"$67,000","$20,210 /yr
View models with similar depre","89,000 km (12k /yr)",$740 /yr,"$35,659 as of today (change)","$71,990","1,595 cc","1,425 kg",Luxury Sedan,"05-Nov-2014
(2yrs 7mths 11days COE left)",Auto,"$32,861","$28,006",115.0 kW (154 bhp),3
https://www.sgcarmart.com/used_cars/info.php?ID=1080004&DL=3100,Volvo S60 T4 R-Design (COE till 11/2031),"$86,800","$8,950 /yr","110,000 km (10.8k /yr)",$816 /yr,"$46,299 as of today (change)","$47,765","1,596 cc","1,534 kg",Luxury Sedan,"20-Jan-2012
(9yrs 8mths 6days COE left)",Auto,"$39,521","$39,521",132.0 kW (177 bhp),4
https://www.sgcarmart.com/used_cars/info.php?ID=1032958&DL=1000,BMW M Series M5,"$388,888","$46,020 /yr
View models with similar depre","65,000 km (18.6k /yr)","$4,568 /yr","$154,154 as of today (change)","$31,801","4,395 cc","1,855 kg",Sports Car,"28-Sep-2018
(6yrs 6mths 3days COE left)",Auto,"$114,394","$177,910",441.0 kW (591 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1053633&DL=2690,Mercedes-Benz A-Class Saloon A180 Progressive,"$151,800","$15,270 /yr
View models with similar depre","21,669 km (17.3k /yr)",$586 /yr,"$62,976 as of today (change)","$40,714","1,332 cc","1,380 kg",Luxury Sedan,"21-Dec-2020
(8yrs 8mths 26days COE left)",Auto,"$31,771","$36,480",96.0 kW (128 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1082757&DL=2849,Audi S5 Cabriolet 3.0A TFSI Quattro (COE till 06/2030),"$133,000","$16,120 /yr","103,000 km (8.8k /yr)","$2,856 /yr","$27,691 as of today (change)","$33,568","2,995 cc","1,875 kg",Sports Car,"22-Jun-2010
(8yrs 2mths 28days COE left)",Auto,"$66,142","$66,142",245.0 kW (328 bhp),3
https://www.sgcarmart.com/used_cars/info.php?ID=1054191&DL=3904,Toyota Alphard 2.5A S C-Package Moonroof,"$247,888","$22,240 /yr
View models with similar depre",188 km,"$1,792 /yr","$103,447 as of today (change)","$72,756","2,493 cc","2,030 kg",MPV,"24-Nov-2021
(9yrs 7mths 30days COE left)",Auto,"$51,825","$65,285",134.0 kW (179 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1066776&DL=3382,Mercedes-Benz E-Class E250 AMG Line Sunroof,"$62,998","$22,200 /yr
View models with similar depre","98,110 km (11.5k /yr)","$1,202 /yr","$44,755 as of today (change)","$77,100","1,991 cc","1,680 kg",Luxury Sedan,"12-Sep-2013
(1yr 5mths 18days COE left)",Auto,"$52,104","$60,788",155.0 kW (207 bhp),2
https://www.sgcarmart.com/used_cars/info.php?ID=1038137&DL=3819,MINI Cooper S Clubman 1.6A (COE till 03/2028),"$188,188","$31,410 /yr","128,996 km (9.2k /yr)","$1,039 /yr","$23,521 as of today (change)","$39,274","1,598 cc","1,230 kg",Sports Car,"19-Mar-2008
(5yrs 11mths 23days COE left)",Auto,"$38,955","$38,955",128.0 kW (171 bhp),6
https://www.sgcarmart.com/used_cars/info.php?ID=1052580&DL=4003,BMW Z4 sDrive20i (New 10-yr COE),"$131,888","$13,180 /yr","90,000 km (9.7k /yr)","$1,210 /yr",N.A.,N.A.,"1,997 cc","1,420 kg",Sports Car,"28-Dec-2012
(10yrs  COE left)",Auto,"$42,125","$42,125",135.0 kW (181 bhp),4
https://www.sgcarmart.com/used_cars/info.php?ID=1058583&DL=3729,BMW 5 Series 523i Sunroof,"$38,888",N.A.,"171,000 km (17.9k /yr)","$1,796 /yr","$25,293 as of today (change)","$80,191","2,497 cc","1,725 kg",Luxury Sedan,"07-Sep-2012
(5mths 13days COE left)",Auto,"$43,292","$43,292",150.0 kW (201 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1065522&DL=1000,Mercedes-Benz CLA-Class CLA45 AMG 4MATIC+,"$116,228","$38,190 /yr
View models with similar depre","75,000 km (9.6k /yr)","$1,202 /yr","$54,658 as of today (change)","$70,002","1,991 cc","1,585 kg",Sports Car,"29-May-2014
(2yrs 2mths 4days COE left)",Auto,"$52,029","$65,653",265.0 kW (355 bhp),3
https://www.sgcarmart.com/used_cars/info.php?ID=1081885&DL=3089,Toyota Sienta 1.5A G,"$59,800","$11,790 /yr
View models with similar depre","72,204 km (13.2k /yr)",$682 /yr,"$31,019 as of today (change)","$48,273","1,496 cc","1,320 kg",MPV,"28-Sep-2016
(4yrs 6mths 3days COE left)",Auto,"$22,269","$13,177",80.0 kW (107 bhp),1
https://www.sgcarmart.com/used_cars/info.php?ID=1063567&DL=2202,Honda Accord 1.5A VTEC Turbo Sunroof,"$139,800","$15,460 /yr
View models with similar depre","45,000 km (17.9k /yr)",$684 /yr,"$64,814 as of today (change)","$38,602","1,498 cc","1,481 kg",Luxury Sedan,"19-Sep-2019
(7yrs 5mths 25days COE left)",Auto,"$39,894","$47,852",148.0 kW (198 bhp),1
