CarID,CarName,CarAge,Price,Depreciation,Mileage,Road Tax,Dereg Value,COE,Engine Cap,Curb Weight,Type of Vehicle,Reg Date,COE Expiry Date,COE Duration,Transmission,OMV,ARF,Power,No of Owners
1077096,Chevrolet Orlando 1.4A Turbo LS,1820,61800,10730,78200,604,38507,53001,1362,1650,MPV,2017-03-30,2027-03-29,1831,Auto,15919,15919,103.0,1
1049836,Toyota Corolla Altis 1.6A,2845,38800,14420,89000,742,22228,63190,1598,1205,Mid-Sized Sedan,2014-06-09,2024-06-08,807,Auto,18761,13761,90.0,4
1064294,Honda Civic 1.6A VTi,990,90700,11040,42000,742,34917,26999,1597,1237,Mid-Sized Sedan,2019-07-08,2024-06-08,807,Auto,20215,20301,92.0,1
1048455,Mazda MX-5 2.0A,450,175800,17210,7392,1210,71447,39000,1998,1137,Sports Car,2020-12-29,2030-12-28,3201,Auto,41185,49659,135.0,1
895161,Mercedes-Benz G-Class G63 AMG 4MATIC,736,650000,65280,22000,3922,223075,37705,3982,2560,SUV,2020-03-18,2030-03-17,2915,Auto,158491,257284,430.0,2
1078167,Nissan Qashqai 1.2A DIG-T,2301,49800,11640,120000,508,29446,56001,1197,1285,SUV,2015-12-05,2025-12-04,1351,Auto,18413,13413,85.0,1
1081725,Mazda 5 2.0A Sunroof,1669,73800,11970,62526,1210,40300,50101,1998,1532,MPV,2017-08-28,2027-08-27,1982,Auto,17581,17581,111.0,2
1073264,Mercedes-Benz C-Class C200 AMG Line Sunroof,1546,139800,20290,54000,1202,65127,54334,1991,1465,Luxury Sedan,2017-12-29,2027-12-28,2105,Auto,41801,45522,135.0,2
1077905,BMW 5 Series 523i,4075,92800,10570,112894,2155,35739,40714,2497,1725,Luxury Sedan,2011-01-26,2030-12-31,3204,Auto,41980,41980,150.0,3
1049256,Jaguar XF 2.0A R-Sport,1119,147800,16890,54200,1210,70472,35403,1997,1777,Mid-Sized Sedan,2019-03-01,2029-02-28,2533,Auto,49432,61205,147.0,2
1057590,Mercedes-Benz C-Class C180 Avantgarde,1134,142800,17610,70000,740,54194,32200,1595,1490,Luxury Sedan,2019-02-14,2029-02-28,2533,Auto,36172,42641,115.0,1
1080005,Honda Vezel 1.5A X,1918,64800,12350,35400,50,32239,49751,1496,1190,SUV,2016-12-22,2026-12-21,1733,Auto,21650,12310,96.0,2
1077543,Kia Stonic 1.0T EX,773,83888,10150,26150,392,33372,35010,998,1185,SUV,2020-02-10,2030-02-09,2879,Auto,17676,7676,88.3,1
1078737,Honda Jazz 1.5A RS,2436,42800,11410,130000,684,25779,58700,1498,1046,Hatchback,2015-07-23,2025-07-22,1216,Auto,14574,9574,96.0,2
1057126,Nissan Almera 1.5A,2131,46888,9470,75125,684,30360,47889,1498,1040,Mid-Sized Sedan,2016-05-23,2026-05-22,1520,Auto,14882,14882,73.0,1
1083011,Chevrolet Cruze 1.6A LS,2206,43000,9040,90000,742,27177,45002,1598,1413,Mid-Sized Sedan,2016-03-09,2026-03-08,1445,Auto,14401,14401,86.0,1
1081637,Honda Civic 1.6A VTi,328,114888,11510,15000,742,56689,45600,1597,1237,Mid-Sized Sedan,2021-04-30,2031-04-29,3323,Auto,20166,20233,92.0,1
1031320,Audi A4 2.0A TFSI Quattro S-tronic,3950,95888,10920,103000,1313,35739,40714,1984,1565,Luxury Sedan,2011-05-31,2030-12-31,3204,Auto,42919,42919,155.0,3
1068882,Mercedes-Benz S-Class S450L,1322,281800,31770,86000,2382,140088,33900,2996,1955,Luxury Sedan,2018-08-10,2028-08-09,2330,Auto,103294,157930,270.0,1
1080632,Mercedes-Benz C-Class C180 Avantgarde,1704,120800,19110,51375,740,53618,47501,1595,1425,Luxury Sedan,2017-07-24,2028-08-09,2330,Auto,36219,37707,115.0,1
1073375,BMW 2 Series 218i Active Tourer,2339,65800,14870,93443,684,37558,59889,1499,1360,Hatchback,2015-10-28,2028-08-09,2330,Auto,26883,24637,100.0,2
1045859,Audi A1 Sportback 1.0A TFSI S-tronic,2142,54800,12460,68255,392,24415,47889,999,1165,Hatchback,2016-05-12,2026-05-11,1509,Auto,21139,6595,70.0,1
1045795,Ford Mustang 2.3A Ecoboost,2011,149900,27560,43713,1520,62129,57002,2261,1692,Sports Car,2016-09-20,2026-09-19,1640,Auto,42977,52168,233.2,2
1082042,Mercedes-Benz CLA-Class CLA180,2313,79800,18170,88483,740,37616,56001,1595,1430,Luxury Sedan,2015-11-23,2025-11-22,1339,Auto,28046,26265,90.0,1
1078203,Toyota Corolla Altis 1.6A,4845,49800,7390,133000,1039,18575,27571,1598,1195,Mid-Sized Sedan,2008-12-17,2028-12-16,2459,Auto,16084,16084,80.0,2
1032295,MINI Cooper 1.5A 5DR,1179,123800,15940,57000,684,44756,32900,1499,1190,Hatchback,2018-12-31,2028-12-30,2473,Auto,28178,31450,100.0,1
1077062,BMW 4 Series 435i Convertible,2953,108888,32730,113000,2362,66057,83000,2979,1750,Sports Car,2014-02-21,2024-02-20,698,Auto,66994,92590,225.0,5
996000,Toyota Raize 1.0A X,314,95300,10150,12744,392,47636,48002,996,970,SUV,2021-05-14,2031-05-13,3337,Auto,17566,5000,72.0,1
1075062,Mazda 3 1.5A Sunroof,1245,75800,10410,47000,682,29238,28000,1496,1310,Mid-Sized Sedan,2018-10-26,2028-10-25,2407,Auto,14364,14364,88.0,1
1080924,Lexus IS Turbo IS200t Executive,2015,96900,16650,96000,1210,56627,56889,1998,1620,Luxury Sedan,2016-09-16,2026-09-15,1636,Auto,37505,44507,180.0,4
1046534,Lexus NX Turbo NX200t Classic,1617,128800,18850,69000,1210,62897,49012,1998,1700,SUV,2017-10-19,2026-09-15,1636,Auto,39620,47468,175.0,1
1068082,BMW 2 Series Gran Tourer 218i Sport,56,163500,14390,88,684,93928,82501,1499,1505,MPV,2022-01-27,2032-01-26,3595,Auto,36862,43607,100.0,1
1082321,Skoda Kamiq 1.5A TSI Monte Carlo,176,138888,13320,4200,684,83202,68310,1498,1302,SUV,2021-09-29,2031-09-28,3475,Auto,23016,24223,110.0,1
1047306,Jaguar XE 2.0A Prestige,1577,103800,14440,38000,1210,61014,52000,1998,1679,Luxury Sedan,2017-11-28,2027-11-27,2074,Auto,36781,43494,147.0,4
1038050,Suzuki Swift Sport 1.6M,4959,20800,15340,13000,1030,5030,18583,1586,1090,Hatchback,2008-08-25,2023-07-31,494,Manual,12248,12248,92.0,5
1078300,Lexus NX Turbo NX200t F Sport,2429,102888,22190,81000,1210,56556,58109,1998,1755,SUV,2015-07-30,2025-07-29,1223,Auto,46467,57054,175.0,2
882383,Mercedes-Benz A-Class Saloon A200 AMG Line,799,214800,24710,88,586,61396,37109,1332,1385,Luxury Sedan,2020-01-15,2030-01-14,2853,Auto,36561,43186,120.0,1
1003806,BMW X1 sDrive20i,3067,53888,23490,90000,1210,32890,93500,1997,1510,SUV,2013-10-30,2023-10-29,584,Auto,32571,32600,135.0,1
1082190,Mercedes-Benz C-Class C180K Avantgarde,4670,74800,10530,110000,965,18602,26175,1597,1500,Luxury Sedan,2009-06-10,2029-04-30,2594,Auto,37102,37102,115.0,3
1070453,Toyota Alphard Hybrid 2.5A SR C-Package Moonroof,41,283988,24440,88,1792,148385,86102,2493,2210,MPV,2022-02-11,2032-02-10,3610,Auto,62390,84302,145.0,1
1050287,Mercedes-Benz CLA-Class CLA180,2617,59800,17480,115000,740,31233,67089,1595,1430,Luxury Sedan,2015-01-23,2025-01-22,1035,Auto,27392,20349,90.0,2
1062153,BMW 6 Series 640i Gran Coupe M-Sport Sunroof,3097,110800,30910,100900,2362,82410,80000,2979,1750,Luxury Sedan,2013-09-30,2023-09-29,554,Auto,86533,127760,235.0,1
1077563,MINI Cooper 1.5A 5DR,1913,81800,15510,99000,684,35484,51109,1499,1175,Hatchback,2016-12-27,2026-12-26,1738,Auto,24232,15925,100.0,1
1081394,Honda Civic 1.6A VTi,5195,7500,9710,160000,1110,3299,21349,1595,1220,Mid-Sized Sedan,2008-01-02,2022-12-31,282,Auto,18405,20246,92.0,5
1043719,Volkswagen Jetta Sport 1.4A TSI,4175,72800,8540,89000,744,28255,33140,1390,1377,Mid-Sized Sedan,2010-10-18,2030-09-30,3112,Auto,21579,21579,118.0,4
961000,Hyundai Elantra 1.6A GLS,3908,37500,8780,91000,812,19337,22636,1591,1267,Mid-Sized Sedan,2011-07-12,2026-06-30,1559,Auto,11263,11263,95.6,2
1080106,BMW 5 Series 520i,1413,146800,19020,83500,1210,68259,37605,1998,1530,Luxury Sedan,2018-05-11,2028-05-10,2239,Auto,48753,60255,135.0,1
1077091,Honda Civic 1.5A VTEC Turbo Sunroof,1842,83800,14290,55000,684,43527,51109,1498,1324,Mid-Sized Sedan,2017-03-08,2027-03-07,1809,Auto,27853,25995,127.0,3
1083043,Mercedes-Benz GLC-Class GLC250 4MATIC,1689,154800,23780,68650,1202,65961,47501,1991,1735,SUV,2017-08-08,2027-08-07,1962,Auto,44216,53903,155.0,2
1072119,Ford S-Max 2.0A GTDI,2786,40800,11550,120000,1212,31511,65001,1999,1601,MPV,2014-08-07,2024-08-06,866,Auto,24867,26814,176.0,3
1011492,Maserati GranTurismo MC Stradale 4.7A,3814,238888,25070,78000,5533,55369,58124,4691,1770,Sports Car,2011-10-14,2031-09-30,3477,Auto,149417,149417,331.0,3
1080830,Mitsubishi Outlander 2.0A,1171,102800,13400,54200,1210,38873,31302,1998,1480,SUV,2019-01-08,2029-01-07,2481,Auto,22472,23461,110.0,2
1069735,Mercedes-Benz C-Class C180K,3849,79800,8450,125000,816,43780,46358,1597,1500,Luxury Sedan,2011-09-09,2031-08-31,3447,Auto,31019,31019,115.0,4
1082328,BMW X1 sDrive18i,1819,102888,17490,90000,684,49751,54000,1499,1430,SUV,2017-03-31,2027-03-30,1832,Auto,30855,30197,100.0,1
1072761,Toyota Harrier 2.0A Premium Panoramic,1449,113800,15600,38000,1196,52120,37605,1986,1610,SUV,2018-04-05,2028-04-04,2203,Auto,33736,39231,111.0,2
1050328,Hyundai Avante 1.6A,4714,11888,5870,95678,959,5161,12763,1591,1264,Mid-Sized Sedan,2009-04-27,2024-03-31,738,Auto,11706,1903,89.7,3
1081989,Kia Stonic 1.0T SX Sunroof,794,95400,11620,19000,392,32394,32889,998,1185,SUV,2020-01-20,2030-01-19,2858,Auto,18855,8855,88.3,1
1082212,Mitsubishi Lancer 1.5A GLX,4748,22000,11000,192000,889,5105,12763,1499,1313,Mid-Sized Sedan,2009-03-24,2024-03-23,730,Auto,19242,8546,80.0,4
1020432,Mercedes-Benz E-Class E200 Edition E Sunroof,2248,108800,19770,52000,1202,63714,54920,1991,1655,Luxury Sedan,2016-01-27,2026-01-26,1404,Auto,51956,65521,135.0,1
1016610,Mercedes-Benz GLB-Class GLB200 AMG Line Premium Plus,244,233988,22070,20,586,97490,59501,1332,1555,SUV,2021-07-23,2031-07-22,3407,Auto,45667,55934,120.0,1
1079394,Honda Shuttle 1.5A G Honda Sensing,76,109800,10820,3800,682,57404,52709,1496,1130,Stationwagon,2022-01-07,2032-01-06,3575,Auto,21931,7704,95.3,1
1068220,Maserati GranTurismo 4.2A,4578,155000,21800,116000,5632,25166,35411,4244,1880,Sports Car,2009-09-10,2029-04-30,2594,Auto,109121,109121,298.0,5
1083119,BMW M Series M3 Sedan Competition Package,4136,168800,19990,137400,4738,27792,32914,3999,1625,Sports Car,2010-11-26,2030-08-31,3082,Auto,79443,79443,308.0,5
1083151,Honda Jazz 1.3A,1007,73999,9820,24387,578,30893,36704,1318,1052,Hatchback,2019-06-21,2029-06-20,2645,Auto,15727,5727,73.0,1
1079034,Mercedes-Benz CLA-Class CLA180 AMG Line,2508,70800,19040,89005,740,34735,64700,1595,1430,Luxury Sedan,2015-05-12,2025-05-11,1144,Auto,28743,22241,90.0,3
1082315,Honda Fit 1.3A G F-Package,883,75800,9580,28000,578,28729,31759,1317,1030,Hatchback,2019-10-23,2029-10-22,2769,Auto,16181,6181,73.0,1
1082562,BMW M Series M6 Gran Coupe,2604,275800,57220,97000,4568,154165,70890,4395,1950,Sports Car,2015-02-05,2025-02-04,1048,Auto,139454,223018,412.0,1
1074864,Porsche 911 Carrera Coupe 3.0A PDK,38,566788,44650,88,2364,248945,82501,2981,1580,Sports Car,2022-02-14,2032-02-13,3613,Auto,154248,249647,283.0,1
1078036,Mercedes-Benz E-Class E200,2873,66900,20190,60000,1202,46262,82900,1991,1655,Luxury Sedan,2014-05-12,2024-05-11,779,Auto,43296,47615,135.0,1
1069239,BMW 5 Series 540i M-Sport Sunroof,1710,190800,27320,54000,2384,94778,49899,2998,1595,Luxury Sedan,2017-07-18,2027-07-17,1941,Auto,66150,91070,250.0,2
1067668,BMW 4 Series 420i Convertible M-Sport,188,258800,23530,3000,1210,112732,62600,1998,1690,Sports Car,2021-09-17,2031-09-16,3463,Auto,55066,71119,135.0,1
1056533,Mercedes-Benz C-Class C160 Avantgarde,623,178000,19120,24000,684,56167,32699,1497,1505,Luxury Sedan,2020-07-09,2031-09-16,3463,Auto,33371,38720,95.0,2
1080521,Audi A8L 3.0A TFSI Quattro,2827,103800,22270,89000,2380,78900,65301,2995,1955,Luxury Sedan,2014-06-27,2024-06-26,825,Auto,74968,106943,228.0,3
1077537,Toyota Sienta 1.5A G,34,125800,12230,888,682,67068,60761,1496,1320,MPV,2022-02-18,2032-02-17,3617,Auto,22958,9142,80.0,1
1058214,Toyota Harrier 2.0A Elegance,1561,98800,14290,52692,1196,56191,53711,1986,1580,SUV,2017-12-14,2027-12-13,2090,Auto,29939,33915,111.0,2
988650,Mercedes-Benz A-Class A180,2719,48800,16340,65142,740,24586,63190,1595,1395,Hatchback,2014-10-13,2024-10-12,933,Auto,22897,14056,90.0,2
1074244,Kia Stinger 2.0A GT Line Sunroof,511,179800,18590,22702,1210,64861,40690,1998,1642,Luxury Sedan,2020-10-29,2030-10-28,3140,Auto,34148,39808,182.0,1
1080839,Volkswagen Golf 1.2A TSI,2400,43000,11360,77000,508,24947,57498,1197,1229,Hatchback,2015-08-28,2025-08-27,1252,Auto,18038,8038,77.0,3
1065414,Honda Civic Type R 2.0M,5049,111111,17980,200000,1694,23917,38712,1998,1270,Sports Car,2008-05-27,2028-05-26,2255,Manual,28126,28126,165.0,5
1054183,Porsche Boxster 2.7A PDK,3422,157800,182960,97500,2042,48807,92400,2706,1340,Sports Car,2012-11-09,2022-11-08,229,Auto,86019,86019,195.0,2
1067390,Mitsubishi Lancer EX 1.5A Sports,4459,61800,7950,145195,889,24871,31976,1499,1313,Mid-Sized Sedan,2010-01-07,2029-12-31,2839,Auto,19039,19039,80.0,3
1080968,Honda Airwave 1.5A M,4761,17500,9030,130000,887,4983,12864,1496,1160,Stationwagon,2009-03-11,2024-02-29,707,Auto,17934,17934,81.0,2
1064734,Peugeot 3008 1.6A e-THP EAT6 Allure,1452,97800,13490,95000,742,47069,37010,1598,1300,SUV,2018-04-02,2028-04-01,2200,Auto,29296,33015,121.4,1
1076898,Mercedes-Benz S-Class S400L,2688,141800,25930,152000,2382,107255,72990,2996,1935,Luxury Sedan,2014-11-13,2024-11-12,964,Auto,97016,146629,245.0,1
1063222,MINI One 1.2A 3DR,2445,53800,14770,138000,508,25842,58700,1198,1120,Hatchback,2015-07-14,2025-07-13,1207,Auto,19893,9893,75.0,2
1027127,Toyota Corolla Axio 1.5A X,4542,21800,8640,122000,887,7440,14743,1496,1130,Mid-Sized Sedan,2009-10-16,2024-09-30,921,Auto,15014,15014,81.0,2
1072311,Toyota Wish 1.8A X,2327,56900,13160,60259,974,32988,58190,1797,1350,MPV,2015-11-09,2025-11-08,1325,Auto,18252,18252,105.0,1
1072828,Honda Accord 2.0A VTi-S,2401,60988,12810,73500,1210,43034,60789,1997,1530,Luxury Sedan,2015-08-27,2025-08-26,1251,Auto,30108,34152,114.0,1
1079676,Mitsuoka Galue 2.5A,5563,83830,17570,132000,2691,26323,55187,2495,1680,Luxury Sedan,2006-12-30,2026-12-29,1741,Auto,46403,51044,154.0,2
1078649,Honda Fit 1.3A G F-Package,485,84800,9420,8000,578,38054,38504,1317,1030,Hatchback,2020-11-24,2030-11-23,3166,Auto,16207,6207,73.0,1
1069300,BMW 2 Series Gran Tourer 218i Sport,52,169800,15010,20,684,97487,83911,1499,1505,MPV,2022-01-31,2030-11-23,3166,Auto,36862,43607,100.0,1
1069068,Toyota Previa 2.4A,2834,65800,18770,110000,1638,43492,67304,2362,1775,MPV,2014-06-20,2024-06-19,818,Auto,39534,47348,125.0,2
1081215,Mitsubishi Lancer 1.6A GLX Sports,4753,17800,8960,186390,954,5070,12763,1584,1162,Mid-Sized Sedan,2009-03-19,2024-03-18,725,Auto,15396,12565,79.0,5
927725,Rolls-Royce Phantom EWB,4878,569000,91860,29400,11550,23970,38712,6749,2670,Luxury Sedan,2008-11-14,2028-05-31,2260,Auto,592131,592131,338.0,6
923799,Rolls-Royce Ghost,3928,688000,74830,20200,8804,45698,49716,6592,2360,Luxury Sedan,2011-06-22,2031-05-31,3355,Auto,304391,304391,420.0,1
1071337,Mercedes-Benz GLB-Class GLB200 AMG Line Premium Plus 7-Seater,212,224800,20930,399,586,84783,46002,1332,1610,SUV,2021-08-24,2031-08-23,3439,Auto,45181,55254,120.0,1
1081014,Mercedes-Benz GLA-Class GLA180,2017,89800,17040,107000,740,42316,52301,1595,1435,SUV,2016-09-14,2026-09-13,1634,Auto,28574,27004,90.0,2
1065101,Toyota Corolla Altis 1.6A Standard,986,84800,10320,55349,742,35388,29159,1598,1230,Mid-Sized Sedan,2019-07-12,2029-07-11,2666,Auto,18787,18787,96.0,1
1079990,Lexus ES250 Executive Sunroof,1149,148800,18200,62500,1784,59307,33989,2487,1620,Luxury Sedan,2019-01-30,2029-01-29,2503,Auto,39999,47999,152.0,3
1070484,Jaguar XJ 2.0A Premium Luxury LWB Sunroof,2367,129800,21940,65037,1212,89805,61010,1999,1776,Luxury Sedan,2015-09-30,2025-09-29,1285,Auto,73948,105107,177.0,2
1031746,Honda Shuttle 1.5A G,989,86800,11220,26188,682,27077,26999,1496,1130,Stationwagon,2019-07-09,2029-07-08,2663,Auto,19838,9838,97.0,1
1066690,Volvo V40 T2 R-Design Sunroof,1556,83800,12680,103265,684,40864,42339,1498,1460,Hatchback,2017-12-19,2027-12-18,2095,Auto,25059,22083,90.0,2
1060294,Audi A6 2.0A TFSI MU,2642,67363,16950,96000,1194,45042,74000,1984,1565,Luxury Sedan,2014-12-29,2024-12-28,1010,Auto,38530,40942,132.0,1
1080891,Mazda CX-30 2.0A Classic,393,126800,13120,22230,1210,51901,49778,1998,1441,SUV,2021-02-24,2031-02-23,3258,Auto,19419,19419,121.0,1
1028097,Volkswagen Golf GTI 5DR Sunroof,2170,80888,16130,81000,1194,43897,55089,1984,1328,Sports Car,2016-04-14,2026-04-13,1481,Auto,27778,30890,147.0,2
1072662,Mercedes-Benz A-Class A180 Style,393,156800,15810,4000,586,61025,42000,1332,1365,Hatchback,2021-02-24,2026-04-13,1481,Auto,28129,31381,96.0,1
1075401,Honda Vezel 1.5A S,2393,48800,12000,107000,682,28999,56209,1496,1210,SUV,2015-09-04,2025-09-03,1259,Auto,19785,14785,96.0,1
1068295,BMW 3 Series 318i,1442,109800,14870,79000,684,52414,37605,1499,1425,Luxury Sedan,2018-04-12,2028-04-11,2210,Auto,33947,39526,100.0,2
1071116,Mercedes-Benz C-Class C180K,4479,69800,9020,119250,965,24749,31976,1597,1500,Luxury Sedan,2009-12-18,2029-12-17,2825,Auto,36972,36972,115.0,5
1074558,Honda Fit 1.3A,342,91388,9800,11880,578,45090,45600,1317,1070,Hatchback,2021-04-16,2031-04-15,3309,Auto,16686,5000,72.0,1
1048138,Toyota ISIS 1.8A LX,4864,16800,10000,140000,1361,5395,16061,1794,1400,MPV,2008-11-28,2023-11-27,613,Auto,17118,17118,97.0,2
1073870,Honda Stepwagon 1.5A Spada Honda Sensing Welcab,267,159800,15390,13000,682,77632,56032,1496,1690,MPV,2021-06-30,2031-06-29,3384,Auto,30175,34245,110.0,1
1082275,Hyundai Elantra 1.6A GLS,1401,69800,10500,63000,738,31557,38941,1591,1345,Mid-Sized Sedan,2018-05-23,2028-05-22,2251,Auto,10055,10055,93.8,1
1076932,BMW 6 Series 640i Coupe Sunroof,3578,123800,13850,166500,2362,40753,45586,2979,1660,Sports Car,2012-06-06,2031-02-28,3263,Auto,71551,71551,235.0,6
1081727,Hyundai Avante 1.6A S,191,109800,11320,14010,742,48303,47000,1598,1280,Mid-Sized Sedan,2021-09-14,2031-09-13,3460,Auto,18755,5000,90.2,1
1043077,Volkswagen Golf GTI E35 5DR,3740,129999,13640,124000,1313,55369,58124,1984,1420,Sports Car,2011-12-27,2031-09-30,3477,Auto,33373,33373,173.0,3
1064633,Volkswagen T-Cross 1.0A TSI R-Line,304,114800,11250,18400,392,55823,41801,999,1369,SUV,2021-05-24,2031-05-23,3347,Auto,22373,23323,85.0,1
1082150,Honda CR-V 2.0A Sunroof,4122,72500,8590,150000,1452,27792,32914,1997,1540,SUV,2010-12-10,2030-08-31,3082,Auto,30987,30987,110.0,3
1056465,BMW 5 Series 528i Luxury Sunroof,2747,97000,24110,118000,1210,60855,65301,1997,1700,Luxury Sedan,2014-09-15,2024-09-14,905,Auto,56920,74456,180.0,2
1078221,BMW M Series M2 Coupe,1669,199000,31190,111000,2362,72159,51000,2979,1520,Sports Car,2017-08-28,2024-09-14,905,Auto,48062,59287,272.0,2
1079430,Volkswagen Golf GTI 5DR Sunroof,3648,98800,10850,117600,1194,43090,47316,1984,1339,Sports Car,2012-03-28,2031-04-30,3324,Auto,28642,28642,155.0,6
1050171,Audi A5 Coupe 2.0A TFSI Quattro,3950,115000,12630,139432,1313,43090,47316,1984,1550,Sports Car,2011-05-31,2031-04-30,3324,Auto,49417,49417,155.0,5
994402,Mercedes-Benz B-Class B180,4523,64900,9240,129000,1118,23194,33018,1699,1285,Hatchback,2009-11-04,2029-03-31,2564,Auto,27999,27999,85.0,5
1078469,Toyota Vios 1.5A G,4706,53800,7660,118200,889,17930,25525,1497,1110,Mid-Sized Sedan,2009-05-05,2029-03-31,2564,Auto,13472,13472,80.0,5
1077068,Mercedes-Benz GLA-Class GLA200 Urban Edition,1045,147800,18290,40000,740,50347,34509,1595,1435,SUV,2019-05-14,2029-05-13,2607,Auto,30190,34266,115.0,2
996342,Lamborghini Huracan LP610-4,2628,599999,128610,27500,5834,306891,71300,5204,1532,Sports Car,2015-01-12,2025-01-11,1024,Auto,281310,478358,449.0,5
1066927,Suzuki Swift 1.2A XG,4917,14800,9650,130588,748,4646,15142,1242,1000,Hatchback,2008-10-06,2023-10-05,560,Auto,9510,9510,66.0,4
1060833,Jaguar F-PACE 2.0A Prestige,449,195800,19350,10410,1210,71129,41503,1997,1832,SUV,2020-12-30,2030-12-29,3202,Auto,42930,52102,184.0,1
1067428,Ferrari California 4.3A,4248,358000,42740,28800,5297,27558,32914,4297,1780,Sports Car,2010-08-06,2030-08-05,3056,Auto,244352,244352,338.0,5
1079300,Toyota Corolla Altis 1.6A Elegance,2157,58800,11970,60000,742,33073,47300,1598,1205,Mid-Sized Sedan,2016-04-27,2026-04-26,1494,Auto,19589,19589,90.0,1
1034360,Toyota Rav4 2.4A,5290,49800,9020,115312,2457,27785,50355,2362,1470,SUV,2007-09-29,2027-09-28,2014,Auto,18870,20757,125.0,2
1061605,BMW 5 Series 520i,587,208888,20880,31000,1210,77684,35001,1998,1540,Luxury Sedan,2020-08-14,2030-08-13,3064,Auto,52877,67179,135.0,1
1081803,Mercedes-Benz GLC-Class GLC250 Sport 4MATIC,1333,162800,21430,80000,1202,61458,34400,1991,1735,SUV,2018-07-30,2028-07-29,2319,Auto,43750,53250,155.0,2
1071240,BMW X6 xDrive40i M-Sport,569,377500,36950,14762,2384,128309,38110,2998,2055,SUV,2020-09-01,2030-08-31,3082,Auto,88294,130930,250.0,1
1077968,Subaru Forester 2.0X,4773,20888,11250,157777,1568,5821,15668,1994,1485,SUV,2009-02-27,2024-01-31,678,Auto,21108,21108,110.0,4
1057892,Mitsubishi Lancer 1.6A GLX Sports,4756,55800,8130,125000,954,17876,26047,1584,1162,Mid-Sized Sedan,2009-03-16,2029-01-31,2505,Auto,14734,2669,79.0,5
1071881,Mercedes-Benz E-Class E200 Avantgarde,1393,162500,20450,54600,1202,77996,39000,1991,1605,Luxury Sedan,2018-05-31,2028-05-30,2259,Auto,55451,71812,135.0,1
1081698,BMW 2 Series 216i Active Tourer,287,128000,11950,22800,684,71437,48510,1499,1380,Hatchback,2021-06-10,2031-06-09,3364,Auto,31169,35637,80.0,1
1082299,Honda Stream 1.8A X,5062,12800,11260,164800,1369,4402,19356,1799,1350,MPV,2008-05-14,2023-05-13,415,Auto,18212,18212,103.0,3
1059880,Toyota Estima 2.4A Aeras Premium Moonroof,2506,67588,15930,77538,1638,47212,77600,2362,1790,MPV,2015-05-14,2025-05-13,1146,Auto,30822,35151,125.0,1
1079345,McLaren 600LT,1071,788800,88800,12000,3636,269148,41000,3799,1356,Sports Car,2019-04-18,2029-04-17,2581,Auto,194315,321767,441.0,2
1080649,Kia Cerato K3 1.6A EX,1585,65988,10530,51000,738,33166,41617,1591,1295,Mid-Sized Sedan,2017-11-20,2027-11-19,2066,Auto,12813,12813,95.3,1
1034043,Mercedes-Benz E-Class E200,2627,83000,21200,97685,1202,48366,72002,1991,1655,Luxury Sedan,2015-01-13,2025-01-12,1025,Auto,42793,46911,135.0,2
1063327,Mitsubishi Lancer 1.6M GLX,4774,19000,9860,134643,954,4955,12864,1584,1132,Mid-Sized Sedan,2009-02-26,2024-02-25,703,Manual,14012,14012,79.0,5
1012432,Rolls-Royce Phantom EWB,2997,1250000,394720,7800,8250,610996,89001,6749,2370,Luxury Sedan,2014-01-08,2024-01-07,654,Auto,617416,1083350,338.0,1
1071694,Mercedes-Benz C-Class C200K Estate,4810,75000,10970,150000,1364,21411,31335,1796,1555,Stationwagon,2009-01-21,2029-01-20,2494,Auto,45708,45708,135.0,4
